Date,Open,High,Low,Close,Volume,Adj Close
2014-10-10,5.40,5.79,5.40,5.50,200,5.50
2014-10-09,5.18,5.85,5.18,5.40,1100,5.40
2014-10-08,5.18,5.18,5.18,5.18,000,5.18
2014-10-07,5.19,5.42,5.19,5.42,000,5.42
2014-10-06,5.31,5.45,5.31,5.45,000,5.45
2014-10-03,5.33,5.33,5.33,5.33,000,5.33
2014-10-02,5.33,5.33,5.33,5.33,000,5.33
2014-10-01,5.33,5.57,5.33,5.57,000,5.57
2014-09-30,5.33,5.56,5.33,5.56,100,5.56
2014-09-29,5.33,5.54,5.33,5.54,000,5.54
2014-09-26,5.22,5.56,5.22,5.56,000,5.56
2014-09-25,5.12,5.22,5.12,5.22,000,5.22
2014-09-24,5.00,5.35,5.00,5.35,000,5.35
2014-09-23,5.30,5.30,5.14,5.30,000,5.30
2014-09-22,5.10,5.30,5.10,5.30,000,5.30
2014-09-19,5.26,5.74,5.26,5.74,000,5.74
2014-09-18,5.26,5.56,5.26,5.56,100,5.56
2014-09-17,5.24,5.55,5.24,5.55,000,5.55
2014-09-16,5.60,5.60,5.60,5.60,000,5.60
2014-09-15,5.37,5.37,5.37,5.37,000,5.37
2014-09-12,5.52,5.52,5.52,5.52,000,5.52
2014-09-11,5.46,5.46,5.46,5.46,000,5.46
2014-09-10,5.61,5.61,5.61,5.61,000,5.61
2014-09-09,5.62,5.62,5.62,5.62,000,5.62
2014-09-08,5.62,5.62,5.62,5.62,000,5.62
2014-09-05,5.62,5.62,5.62,5.62,000,5.62
2014-09-04,5.76,5.76,5.76,5.76,000,5.76
2014-09-03,5.76,5.76,5.76,5.76,000,5.76
2014-09-02,5.76,5.76,5.76,5.76,000,5.76
2014-09-01,5.76,5.76,5.76,5.76,000,5.76
2014-08-29,5.84,5.84,5.84,5.84,100,5.84
2014-08-28,5.72,5.83,5.72,5.83,000,5.83
2014-08-27,5.72,6.02,5.72,6.02,000,6.02
2014-08-26,5.65,6.00,5.65,6.00,000,6.00
2014-08-25,5.43,5.44,5.43,5.44,200,5.44
2014-08-22,5.43,5.43,5.43,5.43,000,5.43
2014-08-21,5.70,5.70,5.70,5.70,000,5.70
2014-08-20,5.84,6.05,5.84,6.05,000,6.05
2014-08-19,5.84,6.05,5.84,6.05,000,6.05
2014-08-18,5.84,5.84,5.84,5.84,000,5.84
2014-08-15,5.76,6.13,5.76,6.13,000,6.13
2014-08-14,5.94,5.94,5.94,5.94,000,1.19
2014-08-13,5.77,5.94,5.77,5.94,000,1.19
2014-08-12,5.77,5.77,5.67,5.67,100,1.13
2014-08-11,5.77,5.77,5.77,5.77,000,1.15
2014-08-08,5.52,5.95,5.52,5.95,000,1.19
2014-08-07,28.13,29.44,28.13,29.44,000,5.89
2014-08-06,28.14,28.14,28.14,28.14,100,5.63
2014-08-05,29.33,29.33,29.33,29.33,000,5.87
2014-08-04,29.33,29.69,29.33,29.69,000,5.94
2014-08-01,29.32,29.32,29.32,29.32,000,5.86
2014-07-31,29.32,29.68,29.32,29.68,200,5.94
2014-07-30,29.34,29.71,29.34,29.71,100,5.94
2014-07-29,29.36,29.37,29.36,29.37,100,5.87
2014-07-28,28.95,28.95,28.95,28.95,000,5.79
2014-07-25,28.54,28.54,28.54,28.54,000,5.71
2014-07-24,28.66,29.78,28.58,29.78,000,5.96
2014-07-23,28.65,28.65,28.54,28.54,000,5.71
2014-07-22,28.40,29.31,28.40,29.03,000,5.81
2014-07-21,29.46,29.55,29.46,29.55,100,5.91
2014-07-18,29.86,29.86,29.86,29.86,000,5.97
2014-07-17,29.86,29.86,29.85,29.85,000,5.97
2014-07-16,28.72,29.83,28.72,29.49,000,5.90
2014-07-15,29.92,30.85,29.92,30.85,000,6.17
2014-07-14,29.93,29.94,29.92,29.92,100,5.98
2014-07-11,29.94,29.94,29.94,29.94,000,5.99
2014-07-10,29.91,29.94,29.91,29.94,000,5.99
2014-07-09,29.79,30.69,29.78,29.78,000,5.96
2014-07-08,29.94,30.86,29.79,29.79,000,5.96
2014-07-07,28.88,28.89,28.88,28.89,100,5.78
2014-07-04,29.94,30.85,29.94,30.85,000,6.17
2014-07-03,28.59,28.59,28.59,28.59,000,5.72
2014-07-02,30.53,30.53,30.53,30.53,000,6.11
2014-07-01,29.60,30.52,29.60,30.52,000,6.10
2014-06-30,29.57,29.57,29.19,29.19,100,5.84
2014-06-27,28.52,29.18,28.52,29.18,000,5.84
2014-06-26,29.14,29.32,29.14,29.32,000,5.86
2014-06-25,29.16,30.05,29.16,30.05,000,6.01
2014-06-24,28.93,29.19,28.93,29.19,000,5.84
2014-06-23,29.21,30.03,29.21,30.03,000,6.01
2014-06-20,29.06,30.10,29.06,30.10,000,6.02
2014-06-19,28.89,29.24,28.89,29.24,000,5.85
2014-06-18,29.19,29.19,29.19,29.19,000,5.84
2014-06-17,28.74,29.20,28.74,29.20,000,5.84
2014-06-16,29.20,30.10,29.20,30.10,000,6.02
2014-06-13,29.13,30.09,29.13,30.09,000,6.02
2014-06-12,29.14,29.14,29.13,29.13,000,5.83
2014-06-11,28.30,29.55,28.30,29.55,000,5.91
2014-06-10,28.28,28.28,28.28,28.28,000,5.66
2014-06-09,28.28,28.28,28.28,28.28,000,5.66
2014-06-06,28.32,28.32,28.28,28.28,000,5.66
2014-06-05,29.07,29.07,29.07,29.07,000,5.81
2014-06-04,29.75,29.75,29.75,29.75,000,5.95
2014-06-03,29.74,29.74,29.74,29.74,000,5.95
2014-06-02,29.32,29.32,29.32,29.32,000,5.86
2014-05-30,28.63,28.65,28.63,28.65,000,5.73
2014-05-29,28.63,28.64,28.63,28.64,000,5.73
2014-05-28,29.04,29.04,28.60,28.60,100,5.72
2014-05-27,30.08,30.08,29.49,29.49,000,5.90
2014-05-26,30.90,30.90,30.90,30.90,000,6.18
2014-05-23,29.85,31.00,29.85,31.00,000,6.20
2014-05-22,29.41,29.41,29.41,29.41,000,5.88
2014-05-21,29.77,29.77,29.77,29.77,000,5.95
2014-05-20,28.15,30.00,28.15,30.00,000,6.00
2014-05-19,27.66,28.48,27.64,28.48,200,5.70
2014-05-16,28.95,29.76,27.66,27.66,100,5.53
2014-05-15,27.29,29.41,27.29,29.03,000,5.81
2014-05-14,27.63,28.29,27.63,28.29,000,5.66
2014-05-13,27.59,28.46,27.59,28.46,000,5.69
2014-05-12,27.61,27.61,27.61,27.61,000,5.52
2014-05-09,27.64,28.80,27.64,28.80,000,5.76
2014-05-08,28.50,28.50,28.50,28.50,000,5.70
2014-05-07,28.33,28.33,28.33,28.33,000,5.67
2014-05-06,28.65,29.56,28.65,29.56,000,5.91
2014-05-05,28.68,28.68,28.68,28.68,000,5.74
2014-05-02,28.26,30.23,28.26,30.23,000,6.05
2014-05-01,28.26,28.26,28.26,28.26,000,5.65
2014-04-30,28.26,28.26,28.26,28.26,000,5.65
2014-04-29,28.27,28.27,28.27,28.27,000,5.65
2014-04-28,28.27,28.27,28.27,28.27,000,5.65
2014-04-25,28.28,29.88,28.27,29.88,100,5.98
2014-04-24,30.51,30.51,30.51,30.51,000,6.10
2014-04-23,27.40,30.29,27.40,30.29,000,6.06
2014-04-22,27.43,27.43,27.43,27.43,000,5.49
2014-04-21,27.50,27.50,27.50,27.50,000,5.50
2014-04-18,27.50,27.50,27.50,27.50,000,5.50
2014-04-17,27.50,27.50,27.50,27.50,000,5.50
2014-04-16,27.76,27.76,27.76,27.76,000,5.55
