3,0.538650307
4,0.537704918
6,0.546502058
9,0.553909465
11,0.539669421
12,0.544166667
13,0.553846154
15,0.53375
16,0.55125
17,0.539915966
18,0.548971193
19,0.544421053
20,0.545
21,0.549482402
22,0.545867769
23,0.544099379
24,0.548333333
25,0.545263158
26,0.546581197
27,0.545679012
28,0.541596639
29,0.54612069
