Date,Open,High,Low,Close,Volume,Adj Close
2014-12-30,127.11,127.94,126.56,127.33,264400,126.60
2014-12-29,126.29,128.19,126.27,127.52,273500,126.79
2014-12-26,127.13,127.71,126.70,126.74,222200,126.01
2014-12-24,127.30,127.86,126.54,126.62,196800,125.89
2014-12-23,126.24,127.93,125.83,127.30,499500,126.57
2014-12-22,125.14,125.91,124.51,125.80,749400,125.08
2014-12-19,124.79,125.79,124.54,125.11,955400,124.39
2014-12-18,123.35,124.39,123.19,124.34,951200,123.62
2014-12-17,120.40,121.91,119.91,121.86,1011600,121.16
2014-12-16,120.88,121.94,119.58,119.71,1114900,119.02
2014-12-15,122.20,122.72,120.74,121.19,546600,120.49
2014-12-12,123.07,124.01,121.81,121.85,730100,121.15
2014-12-11,124.13,125.22,123.73,123.98,753700,123.27
2014-12-10,126.75,127.59,123.00,123.27,1155100,122.56
2014-12-09,126.29,128.10,125.91,127.80,1049900,127.06
2014-12-08,127.98,128.61,127.22,127.86,582900,127.12
2014-12-05,127.60,128.96,127.56,128.03,739700,127.29
2014-12-04,127.04,127.81,126.32,127.38,650600,126.65
2014-12-03,125.11,127.57,125.11,127.00,754400,126.27
2014-12-02,124.50,126.35,124.44,125.72,621800,125.00
2014-12-01,125.14,125.69,123.94,124.20,989500,123.48
2014-11-28,126.60,126.80,125.80,126.02,410900,125.29
2014-11-26,125.52,126.47,124.91,126.36,645400,125.63
2014-11-25,126.10,126.48,125.58,126.22,465100,124.80
2014-11-24,125.30,126.25,125.22,126.05,377400,124.63
2014-11-21,125.89,126.11,124.39,124.68,680600,123.27
2014-11-20,123.92,124.87,123.70,124.81,512600,123.40
2014-11-19,124.58,124.79,123.12,124.62,688200,123.22
2014-11-18,124.64,125.00,124.07,124.76,693400,123.35
2014-11-17,125.16,125.17,123.73,124.71,472800,123.30
2014-11-14,125.06,125.84,124.58,124.94,406100,123.53
2014-11-13,125.56,126.00,124.90,125.36,411500,123.95
2014-11-12,124.27,126.02,124.13,125.62,744700,124.20
2014-11-11,124.45,125.00,124.34,124.85,350100,123.44
2014-11-10,124.27,125.14,124.00,124.66,421500,123.25
2014-11-07,124.30,124.84,123.38,124.54,525500,123.14
2014-11-06,123.09,124.43,122.54,124.43,686400,123.03
2014-11-05,121.68,122.91,121.31,122.83,463700,121.45
2014-11-04,121.66,121.93,120.37,121.27,510300,119.90
2014-11-03,122.62,122.76,121.49,121.70,451600,120.33
2014-10-31,120.39,122.53,119.86,122.18,1249900,120.80
2014-10-30,119.46,122.84,118.44,119.60,885800,118.25
2014-10-29,118.02,119.48,117.63,119.43,1102300,118.08
2014-10-28,117.19,118.50,117.18,118.48,763200,117.14
2014-10-27,116.00,117.27,115.92,117.06,657000,115.74
2014-10-24,115.27,116.47,115.27,116.37,502600,115.06
2014-10-23,116.33,116.53,115.30,115.56,884800,114.26
2014-10-22,115.23,116.39,114.79,114.92,779700,113.62
2014-10-21,113.65,115.10,113.51,115.08,729200,113.78
2014-10-20,112.42,113.46,112.42,113.09,868200,111.82
2014-10-17,113.91,115.67,112.73,112.86,1411400,111.59
2014-10-16,114.11,116.62,113.76,116.16,1105700,114.85
2014-10-15,118.65,118.83,114.44,115.87,1509800,114.56
2014-10-14,119.00,121.13,119.00,119.90,623500,118.55
2014-10-13,120.29,120.92,118.90,118.94,522100,117.60
2014-10-10,121.06,122.02,119.94,119.96,758200,118.61
2014-10-09,123.51,123.51,121.00,121.01,608300,119.65
2014-10-08,121.00,123.55,120.96,123.49,605000,122.10
2014-10-07,122.17,122.54,120.96,120.99,761900,119.63
2014-10-06,123.63,123.93,122.74,122.87,443900,121.48
2014-10-03,123.11,123.77,122.41,123.35,1006000,121.96
2014-10-02,122.28,122.69,121.25,122.21,1059700,120.83
2014-10-01,123.26,123.31,122.07,122.28,996500,120.90
2014-09-30,124.21,124.48,123.13,123.29,719300,121.90
2014-09-29,123.74,124.57,123.47,124.33,330300,122.93
2014-09-26,123.99,124.90,123.75,124.83,534600,123.42
2014-09-25,125.69,125.69,123.86,124.14,448600,122.74
2014-09-24,125.24,125.94,124.94,125.68,468300,124.26
2014-09-23,126.51,126.99,125.35,125.36,482100,123.95
2014-09-22,127.00,127.62,126.47,126.61,418700,125.18
2014-09-19,128.12,128.69,127.52,127.68,917800,126.24
2014-09-18,126.37,127.75,126.37,127.14,578800,125.71
2014-09-17,125.65,127.19,125.35,126.29,523300,124.87
2014-09-16,125.55,126.09,124.90,125.70,523600,124.28
2014-09-15,125.77,126.23,125.15,125.68,392100,124.26
2014-09-12,125.75,126.90,125.43,125.94,512200,124.52
2014-09-11,124.69,125.90,124.06,125.74,531200,124.32
2014-09-10,123.66,125.40,123.66,125.03,534000,123.62
2014-09-09,124.10,124.45,123.29,123.80,568500,122.40
2014-09-08,124.24,124.75,124.05,124.59,369600,123.19
2014-09-05,123.80,124.52,123.12,124.48,336900,123.08
2014-09-04,123.60,124.99,123.34,124.09,355300,122.69
2014-09-03,124.45,124.76,123.37,123.59,396200,122.20
2014-09-02,124.00,124.45,123.23,124.41,409800,123.01
2014-08-29,122.68,123.69,122.58,123.63,359800,122.24
2014-08-28,122.66,123.02,121.88,122.66,326500,121.28
2014-08-27,124.50,124.50,123.63,123.78,453200,121.69
2014-08-26,123.67,124.36,123.67,124.18,666300,122.09
